날짜,종가,시가,고가,저가,거래량,변동 %
2006-12-14,"1,418.38","1,385.50","1,418.38","1,376.87",250.16M,2.54%
2006-12-13,"1,383.28","1,375.31","1,386.69","1,373.52",186.91M,0.46%
2006-12-12,"1,376.98","1,392.22","1,392.90","1,373.03",195.34M,-0.99%
2006-12-11,"1,390.73","1,390.26","1,396.15","1,389.65",213.26M,0.02%
2006-12-08,"1,390.43","1,400.98","1,400.98","1,386.26",221.67M,-1.41%
2006-12-07,"1,410.30","1,411.73","1,416.13","1,407.66",237.41M,-0.24%
2006-12-06,"1,413.73","1,422.75","1,423.07","1,399.68",237.55M,-0.48%
2006-12-05,"1,420.59","1,432.97","1,436.69","1,420.40",300.83M,-0.41%
2006-12-04,"1,426.46","1,431.01","1,433.28","1,426.34",197.28M,-0.55%
2006-12-01,"1,434.36","1,433.40","1,436.80","1,428.24",231.10M,0.15%
2006-11-30,"1,432.21","1,427.67","1,434.85","1,427.67",252.19M,0.68%
2006-11-29,"1,422.55","1,413.91","1,424.91","1,413.54",254.27M,0.79%
2006-11-28,"1,411.47","1,407.52","1,413.71","1,404.67",252.35M,-0.96%
2006-11-27,"1,425.13","1,419.80","1,425.13","1,415.22",297.94M,0.24%
2006-11-24,"1,421.73","1,419.99","1,424.82","1,411.27",314.62M,0.18%
2006-11-23,"1,419.23","1,419.51","1,424.33","1,414.80",237.55M,-0.23%
2006-11-22,"1,422.54","1,405.34","1,422.54","1,405.21",247.17M,1.18%
2006-11-21,"1,405.90","1,402.75","1,406.58","1,399.97",277.29M,0.26%
2006-11-20,"1,402.21","1,413.74","1,413.88","1,400.83",232.53M,-0.71%
2006-11-17,"1,412.22","1,414.17","1,416.40","1,407.26",250.38M,0.10%
2006-11-16,"1,410.75","1,417.68","1,417.68","1,409.22",259.28M,-0.13%
2006-11-15,"1,412.54","1,412.07","1,413.69","1,406.86",236.75M,0.37%
2006-11-14,"1,407.37","1,402.92","1,407.54","1,400.74",205.37M,0.76%
2006-11-13,"1,396.69","1,399.51","1,399.98","1,386.76",178.61M,0.07%
2006-11-10,"1,395.73","1,393.88","1,399.87","1,391.69",168.51M,-0.27%
2006-11-09,"1,399.44","1,382.40","1,399.44","1,382.11",197.54M,1.40%
2006-11-08,"1,380.07","1,391.23","1,393.51","1,379.34",197.67M,-0.53%
2006-11-07,"1,387.44","1,389.12","1,392.51","1,385.41",213.06M,0.60%
2006-11-06,"1,379.19","1,379.37","1,379.37","1,363.71",209.56M,-0.34%
2006-11-03,"1,383.88","1,385.17","1,385.39","1,379.26",215.32M,0.01%
2006-11-02,"1,383.73","1,371.51","1,383.73","1,370.30",218.35M,0.68%
2006-11-01,"1,374.35","1,372.03","1,378.11","1,366.60",233.25M,0.72%
2006-10-31,"1,364.55","1,356.91","1,364.83","1,351.08",255.79M,0.62%
2006-10-30,"1,356.11","1,363.34","1,363.34","1,353.46",159.72M,-0.95%
2006-10-27,"1,369.09","1,378.06","1,379.51","1,362.44",205.03M,-0.33%
2006-10-26,"1,373.65","1,373.99","1,377.40","1,369.66",241.70M,0.16%
2006-10-25,"1,371.43","1,368.36","1,375.01","1,365.80",231.82M,0.36%
2006-10-24,"1,366.50","1,373.57","1,374.43","1,364.07",244.73M,0.11%
2006-10-23,"1,364.95","1,367.14","1,369.85","1,358.93",240.37M,0.05%
2006-10-20,"1,364.24","1,357.37","1,366.94","1,357.14",269.19M,0.75%
2006-10-19,"1,354.06","1,356.61","1,358.95","1,350.36",295.22M,-0.01%
2006-10-18,"1,354.26","1,345.60","1,355.92","1,338.00",279.68M,0.22%
2006-10-17,"1,351.30","1,360.56","1,360.56","1,339.89",308.57M,-0.40%
2006-10-16,"1,356.72","1,356.59","1,358.88","1,350.80",208.58M,0.60%
2006-10-13,"1,348.60","1,349.50","1,353.93","1,345.97",305.32M,1.26%
2006-10-12,"1,331.78","1,325.70","1,337.70","1,323.80",256.99M,0.47%
2006-10-11,"1,325.49","1,317.68","1,332.28","1,315.84",198.43M,-0.22%
2006-10-10,"1,328.37","1,322.44","1,334.41","1,322.44",251.54M,0.68%
2006-10-09,"1,319.40","1,356.59","1,365.01","1,303.62",400.26M,-2.41%
2006-10-04,"1,352.00","1,366.16","1,371.72","1,345.83",223.07M,-1.62%
2006-10-02,"1,374.22","1,370.27","1,380.91","1,367.74",231.20M,0.20%
2006-09-29,"1,371.41","1,375.38","1,377.37","1,367.78",248.28M,0.00%
2006-09-28,"1,371.43","1,362.72","1,372.22","1,359.47",228.24M,0.84%
2006-09-27,"1,360.03","1,352.22","1,361.12","1,351.83",242.74M,1.19%
2006-09-26,"1,343.97","1,360.88","1,361.56","1,338.98",241.63M,-0.83%
2006-09-25,"1,355.21","1,347.88","1,357.69","1,345.56",201.96M,0.51%
2006-09-22,"1,348.38","1,358.45","1,360.18","1,343.27",250.12M,-1.35%
2006-09-21,"1,366.79","1,373.35","1,378.79","1,363.48",237.54M,0.03%
2006-09-20,"1,366.44","1,366.51","1,369.18","1,355.04",233.74M,-0.55%
2006-09-19,"1,373.95","1,375.23","1,378.99","1,370.44",237.30M,-0.03%
2006-09-18,"1,374.30","1,360.66","1,378.04","1,358.57",305.45M,0.97%
2006-09-15,"1,361.10","1,355.08","1,361.20","1,351.26",342.89M,0.17%
2006-09-14,"1,358.75","1,333.66","1,358.75","1,329.11",288.84M,1.92%
2006-09-13,"1,333.13","1,341.62","1,342.38","1,332.87",249.30M,0.38%
2006-09-12,"1,328.04","1,334.35","1,339.31","1,323.90",266.77M,-0.45%
2006-09-11,"1,334.08","1,357.29","1,357.29","1,333.84",248.05M,-1.54%
2006-09-08,"1,354.89","1,345.61","1,358.10","1,344.68",260.04M,0.28%
2006-09-07,"1,351.17","1,351.55","1,353.67","1,342.57",251.10M,-0.43%
2006-09-06,"1,357.01","1,362.45","1,364.86","1,353.55",219.14M,-0.31%
2006-09-05,"1,361.24","1,360.97","1,362.47","1,356.29",235.66M,0.16%
2006-09-04,"1,359.06","1,363.69","1,365.08","1,359.04",238.69M,0.18%
2006-09-01,"1,356.67","1,354.77","1,357.01","1,349.63",215.90M,0.29%
2006-08-31,"1,352.74","1,348.05","1,361.48","1,344.57",279.26M,0.85%
2006-08-30,"1,341.35","1,346.69","1,346.99","1,337.96",257.24M,-0.24%
2006-08-29,"1,344.61","1,336.40","1,345.30","1,336.40",261.28M,1.26%
2006-08-28,"1,327.89","1,329.90","1,335.64","1,325.04",189.86M,-0.11%
2006-08-25,"1,329.35","1,317.65","1,333.89","1,317.16",201.75M,1.04%
2006-08-24,"1,315.73","1,322.16","1,322.22","1,309.55",192.32M,-0.70%
2006-08-23,"1,324.95","1,332.52","1,333.13","1,319.95",208.09M,-0.75%
2006-08-22,"1,334.96","1,321.76","1,336.11","1,321.76",185.51M,1.01%
2006-08-21,"1,321.67","1,333.26","1,337.70","1,316.51",189.26M,-0.71%
2006-08-18,"1,331.10","1,330.06","1,336.38","1,324.62",192.91M,0.25%
2006-08-17,"1,327.78","1,325.74","1,335.41","1,325.74",225.54M,0.93%
2006-08-16,"1,315.61","1,311.56","1,319.48","1,306.45",231.68M,1.58%
2006-08-14,"1,295.11","1,295.43","1,303.89","1,287.65",176.47M,0.23%
2006-08-11,"1,292.10","1,312.18","1,317.19","1,291.90",226.69M,-0.94%
2006-08-10,"1,304.31","1,310.94","1,314.76","1,293.53",224.42M,-0.81%
2006-08-09,"1,314.93","1,306.99","1,321.55","1,297.28",195.82M,0.29%
2006-08-08,"1,311.10","1,290.56","1,311.10","1,290.56",197.97M,1.67%
2006-08-07,"1,289.54","1,308.36","1,308.59","1,289.23",161.90M,-1.15%
2006-08-04,"1,304.51","1,296.50","1,305.80","1,296.50",189.52M,0.96%
2006-08-03,"1,292.05","1,302.45","1,304.77","1,288.03",182.40M,-0.24%
2006-08-02,"1,295.11","1,281.92","1,295.11","1,277.31",156.72M,0.60%
2006-08-01,"1,287.36","1,296.71","1,306.91","1,286.43",186.84M,-0.81%
2006-07-31,"1,297.82","1,313.91","1,316.12","1,297.82",173.38M,0.06%
2006-07-28,"1,297.07","1,293.02","1,301.69","1,292.52",194.45M,0.06%
2006-07-27,"1,296.27","1,280.65","1,299.80","1,277.19",208.57M,1.34%
2006-07-26,"1,279.08","1,284.59","1,286.22","1,277.08",152.77M,-0.05%
2006-07-25,"1,279.77","1,278.27","1,287.48","1,276.59",195.20M,1.30%
2006-07-24,"1,263.35","1,258.87","1,267.63","1,245.98",155.83M,-0.63%
2006-07-21,"1,271.33","1,260.25","1,271.58","1,259.32",180.75M,-0.15%
2006-07-20,"1,273.30","1,264.03","1,273.42","1,260.89",212.46M,3.21%
2006-07-19,"1,233.65","1,236.26","1,244.58","1,231.05",178.60M,0.02%
2006-07-18,"1,233.42","1,241.57","1,243.58","1,233.08",188.80M,-1.73%
2006-07-14,"1,255.13","1,261.24","1,261.24","1,246.65",197.53M,-2.33%
2006-07-13,"1,285.02","1,283.83","1,299.07","1,273.13",186.87M,-0.90%
2006-07-12,"1,296.69","1,302.99","1,311.27","1,291.61",200.71M,-0.29%
2006-07-11,"1,300.44","1,296.06","1,301.95","1,289.12",185.85M,0.09%
2006-07-10,"1,299.29","1,265.58","1,299.41","1,260.75",215.42M,1.99%
2006-07-07,"1,273.93","1,274.25","1,278.94","1,267.99",191.85M,0.79%
2006-07-06,"1,263.96","1,270.82","1,277.32","1,255.02",180.43M,-1.24%
2006-07-05,"1,279.85","1,260.69","1,286.47","1,259.62",192.70M,-0.47%
2006-07-04,"1,285.92","1,304.45","1,305.67","1,285.26",190.72M,-0.67%
2006-07-03,"1,294.61","1,294.57","1,298.04","1,284.63",181.04M,-0.04%
2006-06-30,"1,295.15","1,290.37","1,295.43","1,287.15",227.00M,2.54%
2006-06-29,"1,263.02","1,247.80","1,267.90","1,247.80",205.10M,1.96%
2006-06-28,"1,238.71","1,226.59","1,238.74","1,223.11",165.95M,-0.71%
2006-06-27,"1,247.54","1,245.44","1,253.41","1,242.68",196.45M,0.77%
2006-06-26,"1,238.05","1,227.00","1,239.54","1,221.65",225.97M,0.77%
2006-06-23,"1,228.62","1,226.27","1,228.96","1,210.99",187.62M,-0.82%
2006-06-22,"1,238.83","1,246.19","1,248.28","1,236.15",227.95M,0.95%
2006-06-21,"1,227.19","1,229.29","1,232.63","1,216.10",188.20M,0.11%
2006-06-20,"1,225.83","1,244.50","1,244.56","1,221.13",201.14M,-2.06%
2006-06-19,"1,251.67","1,254.59","1,260.22","1,242.20",166.26M,-0.83%
2006-06-16,"1,262.19","1,246.11","1,264.87","1,245.81",234.04M,3.51%
2006-06-15,"1,219.40","1,232.72","1,239.86","1,213.09",196.28M,-0.19%
2006-06-14,"1,221.73","1,194.46","1,230.02","1,192.09",210.75M,1.48%
2006-06-13,"1,203.86","1,215.55","1,218.39","1,201.60",189.71M,-2.90%
2006-06-12,"1,239.84","1,229.96","1,239.84","1,219.18",194.88M,0.34%
2006-06-09,"1,235.65","1,236.80","1,240.05","1,217.76",230.38M,1.02%
2006-06-08,"1,223.13","1,259.39","1,262.36","1,223.13",272.30M,-3.45%
2006-06-07,"1,266.84","1,273.07","1,279.27","1,262.87",243.23M,-2.67%
2006-06-05,"1,301.62","1,315.77","1,315.77","1,295.59",207.50M,-0.57%
2006-06-02,"1,309.04","1,312.77","1,314.77","1,285.43",248.49M,1.08%
2006-06-01,"1,295.09","1,308.44","1,319.05","1,294.92",238.05M,-1.72%
2006-05-30,"1,317.70","1,329.40","1,330.60","1,311.30",219.73M,-0.87%
2006-05-29,"1,329.22","1,333.59","1,340.33","1,327.53",224.01M,0.51%
2006-05-26,"1,322.43","1,315.10","1,326.34","1,312.75",235.59M,2.06%
2006-05-25,"1,295.76","1,333.63","1,333.65","1,295.47",213.56M,-2.82%
2006-05-24,"1,333.38","1,325.94","1,335.09","1,303.67",249.76M,0.26%
2006-05-23,"1,329.86","1,323.98","1,334.85","1,314.59",256.20M,-0.65%
2006-05-22,"1,338.59","1,375.95","1,376.08","1,338.37",244.38M,-2.46%
2006-05-19,"1,372.29","1,364.18","1,372.29","1,346.31",291.36M,0.52%
2006-05-18,"1,365.15","1,360.76","1,366.78","1,356.04",355.78M,-2.59%
2006-05-17,"1,401.47","1,386.93","1,403.68","1,386.93",270.25M,1.40%
2006-05-16,"1,382.11","1,415.81","1,416.45","1,373.52",285.86M,-2.25%
2006-05-15,"1,413.98","1,424.58","1,424.58","1,406.88",250.68M,-2.16%
2006-05-12,"1,445.20","1,448.57","1,454.14","1,429.92",260.78M,-1.33%
2006-05-11,"1,464.70","1,448.30","1,464.70","1,445.86",273.37M,0.94%
2006-05-10,"1,451.09","1,449.72","1,455.83","1,441.81",270.62M,0.04%
2006-05-09,"1,450.44","1,452.01","1,461.20","1,446.80",275.91M,-0.12%
2006-05-08,"1,452.23","1,459.39","1,461.05","1,449.75",257.20M,0.78%
2006-05-04,"1,441.02","1,436.60","1,441.46","1,424.72",266.81M,0.41%
2006-05-03,"1,435.17","1,440.85","1,453.50","1,435.16",301.94M,0.02%
2006-05-02,"1,434.90","1,419.64","1,435.00","1,408.80",296.68M,1.07%
2006-04-28,"1,419.73","1,443.63","1,443.63","1,413.70",328.12M,-2.26%
2006-04-27,"1,452.53","1,455.09","1,458.67","1,446.37",363.52M,0.09%
2006-04-26,"1,451.22","1,433.38","1,451.22","1,430.74",312.33M,1.40%
2006-04-25,"1,431.15","1,426.68","1,441.72","1,419.64",313.97M,0.01%
2006-04-24,"1,430.94","1,448.04","1,448.04","1,425.75",291.17M,-1.40%
2006-04-21,"1,451.31","1,441.11","1,458.35","1,437.70",381.81M,1.20%
2006-04-20,"1,434.15","1,439.78","1,445.20","1,430.92",368.82M,-0.26%
2006-04-19,"1,437.84","1,445.77","1,450.93","1,434.87",409.37M,0.76%
2006-04-18,"1,427.00","1,415.76","1,432.90","1,415.14",321.90M,0.31%
2006-04-17,"1,422.63","1,435.16","1,436.65","1,416.92",336.63M,-0.70%
2006-04-14,"1,432.72","1,410.49","1,434.68","1,405.46",339.44M,1.92%
2006-04-13,"1,405.72","1,384.03","1,405.72","1,382.55",306.71M,1.60%
2006-04-12,"1,383.59","1,375.84","1,384.21","1,372.24",294.01M,-0.18%
2006-04-11,"1,386.08","1,395.27","1,397.46","1,373.25",314.82M,-0.87%
2006-04-10,"1,398.29","1,394.64","1,402.30","1,391.66",316.16M,-0.29%
2006-04-07,"1,402.36","1,397.04","1,402.36","1,390.63",336.35M,0.38%
2006-04-06,"1,397.00","1,397.51","1,406.03","1,388.74",425.05M,0.59%
2006-04-05,"1,388.77","1,390.27","1,395.64","1,383.39",387.92M,0.23%
2006-04-04,"1,385.64","1,380.49","1,388.99","1,374.84",392.03M,0.43%
2006-04-03,"1,379.75","1,362.35","1,381.67","1,361.14",347.09M,1.48%
2006-03-31,"1,359.60","1,338.50","1,360.13","1,337.35",314.76M,1.60%
2006-03-30,"1,338.14","1,339.11","1,342.66","1,332.18",294.95M,0.41%
2006-03-29,"1,332.72","1,319.24","1,337.08","1,314.63",388.50M,0.11%
2006-03-28,"1,331.31","1,327.66","1,334.12","1,322.12",359.74M,0.07%
2006-03-27,"1,330.34","1,317.46","1,335.25","1,317.25",323.60M,0.69%
2006-03-24,"1,321.23","1,311.88","1,321.23","1,302.47",368.50M,0.68%
2006-03-23,"1,312.26","1,321.40","1,327.42","1,300.44",333.04M,0.19%
2006-03-22,"1,309.83","1,326.74","1,326.74","1,306.07",306.30M,-2.01%
2006-03-21,"1,336.65","1,347.30","1,348.20","1,335.45",289.60M,-0.75%
2006-03-20,"1,346.69","1,339.73","1,350.02","1,335.22",320.75M,0.42%
2006-03-17,"1,341.12","1,331.38","1,342.83","1,320.54",277.19M,0.38%
2006-03-16,"1,335.98","1,340.58","1,347.13","1,332.55",314.02M,0.15%
2006-03-15,"1,333.98","1,337.21","1,342.44","1,332.53",356.09M,0.58%
2006-03-14,"1,326.30","1,339.69","1,340.35","1,316.47",348.69M,-0.90%
2006-03-13,"1,338.28","1,332.28","1,338.50","1,328.56",317.90M,1.38%
2006-03-10,"1,320.07","1,315.13","1,328.72","1,308.74",282.77M,0.68%
2006-03-09,"1,311.21","1,313.75","1,324.21","1,310.58",278.39M,-0.22%
2006-03-08,"1,314.05","1,303.58","1,322.51","1,296.78",316.69M,-0.20%
2006-03-07,"1,316.67","1,336.47","1,336.47","1,314.27",297.28M,-2.09%
2006-03-06,"1,344.76","1,332.71","1,344.77","1,324.39",300.00M,1.19%
2006-03-03,"1,328.95","1,365.35","1,367.17","1,325.59",339.82M,-2.83%
2006-03-02,"1,367.70","1,377.46","1,379.30","1,367.68",405.52M,-0.28%
2006-02-28,"1,371.59","1,377.44","1,379.71","1,363.93",296.10M,-0.24%
2006-02-27,"1,374.88","1,365.41","1,374.89","1,360.46",302.26M,0.66%
2006-02-24,"1,365.82","1,363.73","1,366.71","1,352.76",329.36M,0.34%
2006-02-23,"1,361.23","1,348.51","1,362.03","1,346.69",341.97M,1.54%
2006-02-22,"1,340.58","1,344.90","1,356.76","1,324.40",363.83M,-0.44%
2006-02-21,"1,346.49","1,350.45","1,352.17","1,339.20",385.04M,-0.13%
2006-02-20,"1,348.25","1,336.01","1,357.73","1,329.45",385.42M,1.16%
2006-02-17,"1,332.73","1,325.49","1,333.83","1,315.25",283.77M,1.40%
2006-02-16,"1,314.32","1,308.00","1,320.10","1,299.73",312.83M,0.80%
2006-02-15,"1,303.84","1,342.28","1,342.40","1,300.76",420.00M,-1.83%
2006-02-14,"1,328.21","1,315.14","1,330.05","1,303.19",286.70M,0.56%
2006-02-13,"1,320.79","1,338.70","1,338.96","1,310.37",351.46M,-1.08%
2006-02-10,"1,335.23","1,328.41","1,338.33","1,314.94",356.36M,1.03%
2006-02-09,"1,321.66","1,326.87","1,329.46","1,313.82",348.01M,0.81%
2006-02-08,"1,310.99","1,325.68","1,344.38","1,308.87",357.00M,-1.60%
2006-02-07,"1,332.28","1,340.84","1,348.24","1,329.60",349.79M,-0.70%
2006-02-06,"1,341.64","1,326.23","1,342.21","1,307.77",378.54M,0.61%
2006-02-03,"1,333.50","1,357.17","1,362.37","1,330.68",444.56M,-2.98%
2006-02-02,"1,374.44","1,387.50","1,389.55","1,357.71",449.62M,-0.11%
2006-02-01,"1,375.97","1,390.43","1,398.19","1,366.56",469.70M,-1.70%
2006-01-31,"1,399.83","1,391.51","1,403.30","1,381.75",406.45M,1.10%
2006-01-27,"1,384.56","1,369.00","1,384.56","1,363.12",469.54M,2.35%
2006-01-26,"1,352.75","1,349.48","1,352.84","1,329.65",367.82M,0.76%
2006-01-25,"1,342.59","1,339.36","1,353.32","1,335.80",510.69M,1.19%
2006-01-24,"1,326.83","1,307.36","1,328.32","1,292.84",540.14M,2.27%
2006-01-23,"1,297.43","1,307.40","1,327.26","1,285.63",534.80M,-2.06%
2006-01-20,"1,324.78","1,368.85","1,377.59","1,321.96",528.40M,-2.64%
2006-01-19,"1,360.64","1,357.32","1,367.53","1,347.97",408.11M,0.57%
2006-01-18,"1,352.91","1,378.73","1,379.46","1,333.75",567.08M,-2.64%
2006-01-17,"1,389.58","1,423.76","1,426.21","1,389.51",473.74M,-2.27%
2006-01-16,"1,421.79","1,423.08","1,425.05","1,409.53",402.10M,0.39%
2006-01-13,"1,416.28","1,397.15","1,416.28","1,388.15",418.90M,0.98%
2006-01-12,"1,402.58","1,399.64","1,411.82","1,399.04",447.86M,0.61%
2006-01-11,"1,394.09","1,394.65","1,400.30","1,384.27",534.60M,-0.16%
2006-01-10,"1,396.29","1,413.14","1,417.84","1,388.70",476.50M,-0.85%
2006-01-09,"1,408.33","1,421.90","1,421.90","1,405.05",531.48M,-0.31%
2006-01-06,"1,412.78","1,399.23","1,412.79","1,395.26",587.87M,1.24%
2006-01-05,"1,395.51","1,405.31","1,405.31","1,378.96",538.07M,-0.47%
2006-01-04,"1,402.11","1,408.19","1,412.15","1,400.08",527.99M,0.52%
2006-01-03,"1,394.87","1,393.14","1,394.92","1,376.17",541.28M,0.40%
2006-01-02,"1,389.27","1,383.32","1,389.27","1,370.61",396.30M,0.72%
2005-12-29,"1,379.37","1,371.86","1,383.14","1,370.38",445.93M,0.82%
2005-12-28,"1,368.16","1,357.29","1,369.42","1,353.24",368.81M,-0.39%
2005-12-27,"1,373.55","1,371.35","1,376.77","1,370.03",423.77M,0.44%
2005-12-26,"1,367.57","1,363.81","1,371.63","1,362.31",382.13M,0.59%
2005-12-23,"1,359.53","1,358.51","1,360.00","1,347.14",418.65M,0.64%
2005-12-22,"1,350.87","1,361.35","1,364.48","1,342.08",532.94M,-0.24%
2005-12-21,"1,354.16","1,345.09","1,356.39","1,343.46",498.14M,0.98%
2005-12-20,"1,341.00","1,333.07","1,344.31","1,331.56",523.43M,0.12%
2005-12-19,"1,339.40","1,325.61","1,339.48","1,320.88",514.00M,1.39%
2005-12-16,"1,321.04","1,322.40","1,330.46","1,314.52",621.72M,-1.24%
2005-12-15,"1,337.68","1,338.16","1,343.05","1,326.01",688.58M,0.26%
2005-12-14,"1,334.27","1,346.52","1,349.87","1,325.76",466.02M,-0.17%
2005-12-13,"1,336.48","1,337.25","1,339.69","1,328.24",484.88M,0.24%
2005-12-12,"1,333.23","1,321.07","1,337.82","1,321.07",462.72M,1.20%
2005-12-09,"1,317.42","1,319.01","1,332.64","1,313.33",436.78M,-0.51%
2005-12-08,"1,324.20","1,321.51","1,328.64","1,310.34",512.04M,-0.04%
2005-12-07,"1,324.75","1,319.96","1,328.95","1,314.36",542.81M,0.28%
2005-12-06,"1,321.06","1,311.90","1,324.22","1,304.88",534.92M,0.45%
2005-12-05,"1,315.15","1,312.56","1,315.41","1,306.43",440.62M,0.38%
2005-12-02,"1,310.12","1,318.94","1,319.28","1,309.86",565.15M,0.32%
2005-12-01,"1,305.98","1,295.56","1,306.02","1,288.98",465.43M,0.66%
2005-11-30,"1,297.44","1,283.58","1,300.88","1,283.47",493.10M,1.41%
2005-11-29,"1,279.38","1,286.11","1,295.08","1,271.91",512.45M,-1.11%
2005-11-28,"1,293.74","1,297.35","1,298.83","1,287.90",469.72M,0.04%
2005-11-25,"1,293.22","1,294.79","1,298.25","1,285.24",527.89M,0.12%
2005-11-24,"1,291.71","1,290.35","1,297.96","1,281.37",556.56M,0.76%
2005-11-23,"1,282.02","1,251.90","1,283.57","1,250.47",575.41M,3.01%
2005-11-22,"1,244.50","1,266.23","1,266.23","1,241.27",502.49M,-1.92%
2005-11-21,"1,268.80","1,276.26","1,277.85","1,259.09",452.36M,-0.27%
2005-11-18,"1,272.25","1,277.36","1,281.18","1,263.90",559.62M,0.23%
2005-11-17,"1,269.35","1,266.47","1,272.80","1,259.92",489.65M,0.17%
2005-11-16,"1,267.16","1,248.34","1,267.20","1,245.90",555.80M,1.06%
2005-11-15,"1,253.86","1,254.92","1,257.55","1,236.82",434.00M,-0.30%
2005-11-14,"1,257.63","1,260.28","1,262.24","1,253.67",458.06M,0.12%
2005-11-11,"1,256.12","1,246.71","1,257.25","1,246.71",586.76M,1.76%
2005-11-10,"1,234.43","1,226.78","1,235.08","1,224.77",456.47M,0.56%
2005-11-09,"1,227.59","1,224.53","1,238.73","1,218.98",393.73M,0.07%
2005-11-08,"1,226.71","1,219.78","1,226.72","1,215.00",411.85M,0.68%
2005-11-07,"1,218.47","1,226.96","1,227.06","1,205.48",345.06M,-0.29%
2005-11-04,"1,221.98","1,223.37","1,229.17","1,215.03",400.04M,0.33%
2005-11-03,"1,217.97","1,220.51","1,220.69","1,211.92",382.07M,0.79%
2005-11-02,"1,208.38","1,195.01","1,208.66","1,191.19",328.62M,1.63%
2005-11-01,"1,188.95","1,165.77","1,191.29","1,165.31",427.22M,2.66%
2005-10-31,"1,158.11","1,152.95","1,159.67","1,143.20",320.46M,1.52%
2005-10-28,"1,140.72","1,148.88","1,149.35","1,137.23",341.22M,-2.20%
2005-10-27,"1,166.36","1,174.95","1,185.70","1,165.19",445.81M,-1.07%
2005-10-26,"1,179.00","1,184.60","1,186.22","1,170.97",405.83M,-0.19%
2005-10-25,"1,181.28","1,199.68","1,204.34","1,178.59",447.70M,-0.28%
2005-10-24,"1,184.60","1,188.86","1,193.08","1,176.33",426.32M,0.09%
2005-10-21,"1,183.48","1,146.71","1,183.49","1,144.78",532.27M,1.83%
2005-10-20,"1,162.23","1,169.85","1,173.68","1,157.67",510.90M,0.79%
2005-10-19,"1,153.13","1,174.69","1,174.69","1,147.90",564.44M,-2.79%
2005-10-18,"1,186.22","1,182.02","1,191.91","1,180.45",524.46M,0.84%
2005-10-17,"1,176.36","1,195.62","1,199.91","1,170.90",482.11M,-1.16%
2005-10-14,"1,190.17","1,202.33","1,207.24","1,177.68",576.23M,-0.27%
2005-10-13,"1,193.44","1,206.25","1,208.00","1,186.30",615.05M,-1.94%
2005-10-12,"1,217.06","1,243.23","1,245.85","1,214.95",598.66M,-2.19%
2005-10-11,"1,244.27","1,221.68","1,244.27","1,218.45",504.00M,1.39%
2005-10-10,"1,227.18","1,210.11","1,228.44","1,209.37",443.57M,2.18%
2005-10-07,"1,201.01","1,195.29","1,215.25","1,193.74",498.30M,-0.12%
2005-10-06,"1,202.49","1,213.43","1,214.60","1,198.46",512.65M,-2.03%
2005-10-05,"1,227.40","1,242.49","1,246.41","1,222.57",514.78M,-1.24%
2005-10-04,"1,242.78","1,228.03","1,244.37","1,228.03",439.36M,1.78%
2005-09-30,"1,221.01","1,237.75","1,238.72","1,217.70",403.06M,-0.83%
2005-09-29,"1,231.22","1,230.64","1,232.98","1,220.21",422.84M,0.22%
2005-09-28,"1,228.57","1,212.49","1,228.57","1,209.57",470.38M,1.57%
2005-09-27,"1,209.63","1,209.77","1,211.90","1,200.73",488.10M,0.27%
2005-09-26,"1,206.41","1,181.94","1,206.41","1,181.94",400.04M,2.60%
2005-09-23,"1,175.88","1,198.89","1,199.77","1,175.83",445.85M,-2.01%
2005-09-22,"1,199.97","1,190.69","1,200.23","1,187.43",485.73M,0.28%
2005-09-21,"1,196.67","1,187.95","1,199.91","1,185.62",503.45M,0.48%
2005-09-20,"1,190.93","1,192.11","1,192.25","1,179.27",422.27M,1.43%
2005-09-16,"1,174.13","1,172.42","1,176.06","1,164.13",385.98M,0.39%
